Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"macys nike sweat pants";LOW;45;590;0.49;100;2020-04;260;2020-03;390;2020-02;480;2020-01;590;2019-12;1900;2019-11;1000;2019-10;590;2019-09;480;2019-08;320;2019-07;140;2019-06;140;2019-05;140;2019-04;210;2019-03;260;2019-02;210;2019-01;390
"boys under armour sweatpants";LOW;45;590;1.36;100;2020-04;260;2020-03;260;2020-02;390;2020-01;480;2019-12;1300;2019-11;1300;2019-10;1000;2019-09;390;2019-08;590;2019-07;260;2019-06;110;2019-05;170;2019-04;210;2019-03;320;2019-02;320;2019-01;480
"nike skinny joggers";LOW;50;590;0.67;100;2020-04;480;2020-03;480;2020-02;590;2020-01;590;2019-12;880;2019-11;880;2019-10;590;2019-09;590;2019-08;480;2019-07;390;2019-06;320;2019-05;390;2019-04;480;2019-03;590;2019-02;720
"nike fleece sweatsuit";LOW;50;590;0.47;100;2020-04;390;2020-03;390;2020-02;720;2020-01;720;2019-12;1600;2019-11;1600;2019-10;880;2019-09;480;2019-08;140;2019-07;90;2019-06;110;2019-06;110
"dark grey nike sweatpants";LOW;45;590;0.53;100;2020-04;720;2020-03;720;2020-02;720;2020-01;880;2019-12;1600;2019-11;1300;2019-10;590;2019-09;390;2019-08;320;2019-07;170;2019-06;90;2019-06;90
"navy blue nike sweatpants";LOW;45;590;0.47;100;2020-04;590;2020-03;590;2020-02;720;2020-01;880;2019-12;1300;2019-11;880;2019-10;590;2019-09;480;2019-08;390;2019-07;260;2019-06;210;2019-06;210
"green nike joggers";LOW;50;590;0.47;100;2020-04;590;2020-03;480;2020-02;590;2020-01;590;2019-12;880;2019-11;880;2019-10;720;2019-09;590;2019-08;480;2019-07;320;2019-06;320;2019-06;320
"gray nike sweatpants mens";LOW;45;590;0.52;99.8;2020-04;390;2020-03;320;2020-02;480;2020-01;590;2019-12;1600;2019-11;1000;2019-10;720;2019-09;480;2019-08;260;2019-07;170;2019-06;70;2019-06;70
"nike tapered joggers";LOW;50;590;0.64;100;2020-04;480;2020-03;590;2020-02;720;2020-01;880;2019-12;1300;2019-11;720;2019-10;480;2019-09;590;2019-08;480;2019-07;390;2019-06;260;2019-06;260
"nike trackpants";LOW;57;590;0.6;100;2020-04;590;2020-03;480;2020-02;590;2020-01;590;2019-12;880;2019-11;720;2019-10;590;2019-09;590;2019-08;590;2019-07;390;2019-06;480;2019-06;480
"nike baggy sweatpants";LOW;50;590;0.54;100;2020-04;720;2020-03;590;2020-02;590;2020-01;590;2019-12;880;2019-11;880;2019-10;590;2019-09;480;2019-08;390;2019-07;390;2019-06;210;2019-06;210
"nike cotton sweatpants";LOW;50;590;0.77;100;2020-04;720;2020-03;480;2020-02;590;2020-01;720;2019-12;1300;2019-11;1300;2019-10;880;2019-09;390;2019-08;320;2019-07;210;2019-06;170;2019-06;170
"nike womens tall sweat pants";LOW;41;170;0.87;100;2020-04;140;2020-03;110;2020-02;170;2020-01;140;2019-12;480;2019-11;480;2019-10;210;2019-09;70;2019-08;40;2019-07;30;2019-06;20;2019-05;50;2019-04;30;2019-03;50;2019-02;140;2019-01;170
"nike sportswear tech fleece big kids' (boys') pants";LOW;36;170;0.72;100;2020-04;70;2020-03;110;2020-02;170;2020-01;170;2019-12;480;2019-11;320;2019-10;210;2019-09;170;2019-08;140;2019-07;140;2019-06;70;2019-05;90;2019-04;110;2019-03;170;2019-02;110
"youth sweatpants with pockets";LOW;44;170;0.68;100;2020-01;170;2019-12;320;2019-11;390;2019-10;480;2019-09;140;2019-08;110;2019-07;90;2019-06;30;2019-05;90;2019-04;70;2019-03;140;2019-02;90
"nike cotton joggers";LOW;49;170;0.45;100;2020-04;210;2020-03;110;2020-02;90;2020-01;170;2019-12;320;2019-11;390;2019-10;170;2019-09;90;2019-08;90;2019-07;90;2019-06;110;2019-05;170;2019-04;110;2019-03;140;2019-02;90;2019-01;140
"nike skinny joggers mens";LOW;44;170;0.67;100;2020-04;210;2020-03;110;2020-02;110;2020-01;170;2019-12;320;2019-11;260;2019-10;170;2019-09;260;2019-08;140;2019-07;110;2019-06;70;2019-06;70
"nike air joggers mens";LOW;44;170;0.32;100;2020-04;170;2020-03;210;2020-02;140;2020-01;170;2019-12;320;2019-11;170;2019-10;210;2019-09;140;2019-08;140;2019-07;210;2019-06;140;2019-06;140
"nike slim fit joggers mens";LOW;41;170;0.9;100;2020-04;110;2020-03;90;2020-02;140;2020-01;260;2019-12;480;2019-11;390;2019-10;210;2019-09;170;2019-08;170;2019-07;50;2019-06;70;2019-06;70
