Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"white adidas track pants";LOW;45;590;0.79;100;2020-04;480;2020-03;590;2020-02;480;2020-01;480;2019-12;720;2019-11;720;2019-10;720;2019-09;720;2019-08;720;2019-07;590;2019-06;590;2019-06;590
"adidas sport pants";LOW;50;590;1.29;100;2020-04;390;2020-03;320;2020-02;590;2020-01;590;2019-12;880;2019-11;880;2019-10;720;2019-09;590;2019-08;590;2019-07;590;2019-06;590;2019-06;590
"cheap adidas joggers";LOW;50;590;0.96;100;2020-04;480;2020-03;590;2020-02;480;2020-01;590;2019-12;1000;2019-11;720;2019-10;720;2019-09;480;2019-08;590;2019-07;720;2019-06;480;2019-06;480
"nike trackpants";LOW;57;590;0.6;100;2020-04;590;2020-03;480;2020-02;590;2020-01;590;2019-12;880;2019-11;720;2019-10;590;2019-09;590;2019-08;590;2019-07;390;2019-06;480;2019-06;480
"black adidas joggers mens";LOW;45;590;0.88;100;2020-04;390;2020-03;590;2020-02;480;2020-01;720;2019-12;1000;2019-11;880;2019-10;720;2019-09;590;2019-08;590;2019-07;590;2019-06;480;2019-06;480
"nike skinny joggers";LOW;50;590;0.67;100;2020-04;480;2020-03;480;2020-02;590;2020-01;590;2019-12;880;2019-11;880;2019-10;590;2019-09;590;2019-08;480;2019-07;390;2019-06;320;2019-06;320
"adidas jogger sweatpants";LOW;50;590;1.36;100;2020-04;590;2020-03;480;2020-02;480;2020-01;590;2019-12;1000;2019-11;1000;2019-10;720;2019-09;390;2019-08;480;2019-07;320;2019-06;320;2019-06;320
"yellow adidas tracksuit pants";LOW;45;480;0.85;100;2020-01;320;2019-12;390;2019-11;390;2019-10;390;2019-09;390;2019-08;390;2019-07;390;2019-06;480;2019-05;480;2019-04;480;2019-03;590;2019-02;590;2019-01;590
"adidas tiro 17 pants youth";LOW;41;480;0.83;100;2020-04;140;2020-03;210;2020-02;320;2020-01;480;2019-12;880;2019-11;1000;2019-10;720;2019-09;480;2019-08;590;2019-07;390;2019-06;320;2019-05;320;2019-04;390;2019-03;720;2019-02;590;2019-01;720
"adidas sweatpants soccer";LOW;50;480;0.58;100;2020-04;390;2020-03;390;2020-02;390;2020-01;590;2019-12;1000;2019-11;880;2019-10;590;2019-09;390;2019-08;390;2019-07;320;2019-06;320;2019-05;390;2019-04;480;2019-03;590;2019-02;480
"burgundy adidas pants";LOW;50;480;0.81;100;2020-04;390;2020-03;320;2020-02;390;2020-01;590;2019-12;720;2019-11;480;2019-10;390;2019-09;480;2019-08;390;2019-07;320;2019-06;320;2019-06;320
"black track pants men";LOW;45;480;1.1;100;2020-04;390;2020-03;390;2020-02;390;2020-01;480;2019-12;480;2019-11;480;2019-10;590;2019-09;480;2019-08;590;2019-07;390;2019-06;480;2019-06;480
"adidas tapered joggers";LOW;50;480;1.35;100;2020-04;260;2020-03;320;2020-02;390;2020-01;590;2019-12;1000;2019-11;880;2019-10;590;2019-09;320;2019-08;390;2019-07;260;2019-06;210;2019-06;210
"nike air joggers";LOW;50;480;0.33;99.6;2020-04;390;2020-03;320;2020-02;390;2020-01;590;2019-12;720;2019-11;590;2019-10;480;2019-09;480;2019-08;320;2019-07;320;2019-06;260;2019-06;260
"nike air pants";LOW;50;480;0.37;100;2020-04;320;2020-03;390;2020-02;480;2020-01;480;2019-12;720;2019-11;590;2019-10;480;2019-09;480;2019-08;390;2019-07;320;2019-06;210;2019-06;210
"maroon adidas pants";LOW;50;480;0.99;99.5;2020-04;480;2020-03;390;2020-02;590;2020-01;720;2019-12;880;2019-11;590;2019-10;480;2019-09;390;2019-08;480;2019-07;390;2019-06;320;2019-06;320
"pink adidas track pants";LOW;45;480;0.96;100;2020-04;480;2020-03;480;2020-02;390;2020-01;480;2019-12;590;2019-11;480;2019-10;480;2019-09;480;2019-08;720;2019-07;720;2019-06;480;2019-06;480
"cheap track pants";LOW;50;480;0.73;100;2020-04;390;2020-03;320;2020-02;480;2020-01;390;2019-12;390;2019-11;390;2019-10;480;2019-09;480;2019-08;720;2019-07;590;2019-06;480;2019-06;480
"adidas nylon pants";LOW;50;480;0.96;100;2020-04;590;2020-03;480;2020-02;390;2020-01;480;2019-12;720;2019-11;590;2019-10;390;2019-09;390;2019-08;390;2019-07;390;2019-06;260;2019-06;260
"grey adidas tracksuit";LOW;50;480;0.66;100;2020-04;480;2020-03;480;2020-02;480;2020-01;590;2019-12;720;2019-11;590;2019-10;590;2019-09;480;2019-08;480;2019-07;320;2019-06;390;2019-06;390
"adidas skinny pants";LOW;50;480;0.75;100;2020-04;390;2020-03;390;2020-02;480;2020-01;480;2019-12;720;2019-11;720;2019-10;590;2019-09;590;2019-08;480;2019-07;480;2019-06;320;2019-06;320
"grey adidas tracksuit pants";LOW;44;260;1.04;100;2020-03;210;2020-02;210;2020-01;320;2019-12;320;2019-11;390;2019-10;320;2019-09;320;2019-08;320;2019-07;320;2019-06;210;2019-05;210;2019-04;260;2019-03;320;2019-02;210;2019-01;260
"adidas camo joggers";LOW;49;260;0.7;100;2020-04;320;2020-03;260;2020-02;320;2020-01;260;2019-12;390;2019-11;320;2019-10;260;2019-09;320;2019-08;260;2019-07;210;2019-06;170;2019-06;170
"black and white adidas joggers";LOW;41;260;0.69;100;2020-04;210;2020-03;170;2020-02;210;2020-01;260;2019-12;480;2019-11;480;2019-10;390;2019-09;260;2019-08;320;2019-07;260;2019-06;170;2019-06;170
"adidas slim fit joggers";LOW;44;260;0.78;100;2020-04;210;2020-03;210;2020-02;210;2020-01;260;2019-12;390;2019-11;320;2019-10;210;2019-09;210;2019-08;210;2019-07;260;2019-06;260;2019-06;260
"adidas short pants";LOW;49;260;1.08;100;2020-04;320;2020-03;210;2020-02;210;2020-01;170;2019-12;170;2019-11;170;2019-10;260;2019-09;320;2019-08;320;2019-07;390;2019-06;320;2019-06;320
"nike bottoms";LOW;57;260;0.51;100;2020-04;260;2020-03;260;2020-02;260;2020-01;210;2019-12;320;2019-11;320;2019-10;320;2019-09;260;2019-08;260;2019-07;170;2019-06;170;2019-06;170
"adidas trousers";LOW;57;260;1.44;100;2020-04;170;2020-03;170;2020-02;210;2020-01;260;2019-12;320;2019-11;260;2019-10;260;2019-09;320;2019-08;480;2019-07;260;2019-06;210;2019-06;210
"cheap adidas sweatpants";LOW;49;260;0.93;99.6;2020-04;260;2020-03;210;2020-02;210;2020-01;260;2019-12;390;2019-11;320;2019-10;390;2019-09;320;2019-08;260;2019-07;390;2019-06;140;2019-06;140
"nike slim sweatpants";LOW;49;260;0.75;99.9;2020-04;210;2020-03;140;2020-02;210;2020-01;390;2019-12;590;2019-11;590;2019-10;480;2019-09;260;2019-08;210;2019-07;90;2019-06;110;2019-06;110
"adidas men's athletic pants";LOW;44;260;1.58;100;2020-04;260;2020-03;260;2020-02;260;2020-01;260;2019-12;480;2019-11;480;2019-10;210;2019-09;260;2019-08;210;2019-07;140;2019-06;70;2019-06;70
"adidas jogger shorts";LOW;49;260;0.95;100;2020-04;260;2020-03;140;2020-02;170;2020-01;110;2019-12;110;2019-11;170;2019-10;170;2019-09;170;2019-08;390;2019-07;390;2019-06;390;2019-06;390
"mens grey tracksuit";LOW;48;260;0.87;97;2020-04;320;2020-03;260;2020-02;320;2020-01;590;2019-12;480;2019-11;260;2019-10;170;2019-09;170;2019-08;140;2019-07;140;2019-06;110;2019-06;110
"black skinny joggers";LOW;49;260;1.21;100;2020-04;260;2020-03;320;2020-02;260;2020-01;320;2019-12;260;2019-11;260;2019-10;390;2019-09;260;2019-08;260;2019-07;210;2019-06;170;2019-06;170
"adidas superstar pants";LOW;49;260;1.45;100;2020-04;170;2020-03;140;2020-02;260;2020-01;170;2019-12;260;2019-11;320;2019-10;260;2019-09;170;2019-08;260;2019-07;320;2019-06;260;2019-06;260
"navy tracksuit";LOW;57;260;0.7;100;2020-04;260;2020-03;260;2020-02;320;2020-01;320;2019-12;480;2019-11;390;2019-10;390;2019-09;320;2019-08;260;2019-07;170;2019-06;140;2019-06;140
"all black adidas joggers";LOW;44;260;0.88;100;2020-04;170;2020-03;170;2020-02;260;2020-01;320;2019-12;480;2019-11;390;2019-10;390;2019-09;210;2019-08;260;2019-07;210;2019-06;210;2019-06;210
"grey adidas track pants";LOW;44;260;0.74;100;2020-04;260;2020-03;210;2020-02;210;2020-01;320;2019-12;320;2019-11;390;2019-10;320;2019-09;320;2019-08;320;2019-07;320;2019-06;210;2019-06;210
"adidas long pants";LOW;49;260;1.18;100;2020-04;140;2020-03;170;2020-02;170;2020-01;260;2019-12;320;2019-11;390;2019-10;390;2019-09;210;2019-08;320;2019-07;210;2019-06;210;2019-06;210
"adidas tracksuit pants mens";LOW;44;210;1.27;100;2020-04;1000;2020-03;390;2020-02;110;2020-01;70;2019-12;170;2019-11;210;2019-10;170;2019-09;170;2019-08;110;2019-07;110;2019-06;110;2019-05;110;2019-04;170;2019-03;170;2019-02;260;2019-01;260
"mens adidas tracksuit pants";LOW;44;210;1.27;100;2020-04;1000;2020-03;390;2020-02;110;2020-01;70;2019-12;170;2019-11;210;2019-10;170;2019-09;170;2019-08;110;2019-07;110;2019-06;110;2019-05;110;2019-04;170;2019-03;170;2019-02;260;2019-01;260
"adidas track pants men's";LOW;44;210;1.27;100;2020-04;1000;2020-03;390;2020-02;110;2020-01;70;2019-12;170;2019-11;210;2019-10;170;2019-09;170;2019-08;110;2019-07;110;2019-06;110;2019-05;110;2019-04;170;2019-03;170;2019-02;260;2019-01;260
"adidas tiro 17 vs 19";MEDIUM;25;210;1.13;52.7;2020-04;170;2020-03;170;2020-02;170;2020-01;170;2019-12;320;2019-11;390;2019-10;320;2019-09;170;2019-08;210;2019-07;210;2019-06;170;2019-05;210;2019-04;210;2019-03;320;2019-02;320;2019-01;390
"adidas joggers amazon";MEDIUM;46;210;0.28;91.3;2020-04;110;2020-03;110;2020-02;140;2020-01;170;2019-12;320;2019-11;320;2019-10;260;2019-09;210;2019-08;320;2019-07;210;2019-06;140;2019-05;140;2019-04;210;2019-03;390;2019-02;260;2019-01;390
"men's adidas essential track pants";LOW;41;210;1.58;100;2020-04;50;2020-03;70;2020-02;110;2020-01;90;2019-12;320;2019-11;590;2019-10;390;2019-09;260;2019-08;210;2019-07;170;2019-06;170;2019-05;210;2019-04;260;2019-03;320;2019-02;210;2019-01;320
"adidas slim pants";LOW;49;210;0.81;100;2020-04;140;2020-03;110;2020-02;170;2020-01;170;2019-12;320;2019-11;260;2019-10;260;2019-09;210;2019-08;260;2019-07;210;2019-06;140;2019-06;140
"adidas joggers sale";LOW;49;210;1.1;100;2020-04;170;2020-03;140;2020-02;210;2020-01;260;2019-12;320;2019-11;320;2019-10;260;2019-09;210;2019-08;210;2019-07;170;2019-06;140;2019-06;140
"jogging bottoms";LOW;57;210;1.08;100;2020-04;260;2020-03;210;2020-02;210;2020-01;260;2019-12;320;2019-11;320;2019-10;210;2019-09;260;2019-08;210;2019-07;170;2019-06;140;2019-06;140
"new adidas pants";LOW;49;210;0.82;100;2020-04;170;2020-03;140;2020-02;210;2020-01;260;2019-12;390;2019-11;260;2019-10;210;2019-09;260;2019-08;320;2019-07;170;2019-06;170;2019-06;170
"adidas men's tapered pants";LOW;44;210;1.59;100;2020-04;90;2020-03;90;2020-02;140;2020-01;210;2019-12;390;2019-11;480;2019-10;320;2019-09;170;2019-08;260;2019-07;170;2019-06;170;2019-06;170
"all black adidas sweatpants";LOW;44;210;0.75;100;2020-04;170;2020-03;210;2020-02;210;2020-01;260;2019-12;320;2019-11;260;2019-10;260;2019-09;210;2019-08;260;2019-07;170;2019-06;90;2019-06;90
"adidas bottoms";LOW;57;210;1.1;100;2020-04;140;2020-03;140;2020-02;170;2020-01;170;2019-12;260;2019-11;210;2019-10;210;2019-09;210;2019-08;260;2019-07;210;2019-06;140;2019-06;140
"black on black adidas pants";LOW;41;210;1.02;100;2020-04;170;2020-03;210;2020-02;260;2020-01;260;2019-12;480;2019-11;260;2019-10;210;2019-09;210;2019-08;210;2019-07;140;2019-06;140;2019-06;140
"adidas tight pants";LOW;49;210;2.33;100;2020-04;90;2020-03;170;2020-02;210;2020-01;210;2019-12;320;2019-11;320;2019-10;320;2019-09;260;2019-08;170;2019-07;140;2019-06;140;2019-06;140
"adidas track pants for sale";LOW;41;210;1.28;100;2020-04;140;2020-03;170;2020-02;110;2020-01;170;2019-12;210;2019-11;210;2019-10;260;2019-09;210;2019-08;210;2019-07;210;2019-06;210;2019-06;210
"adidas climacool joggers";LOW;49;210;0.84;99.7;2020-04;110;2020-03;170;2020-02;170;2020-01;210;2019-12;260;2019-11;320;2019-10;210;2019-09;140;2019-08;210;2019-07;210;2019-06;140;2019-06;140
"mens black adidas sweatpants";LOW;44;210;0.85;100;2020-04;170;2020-03;170;2020-02;170;2020-01;110;2019-12;320;2019-11;390;2019-10;260;2019-09;210;2019-08;170;2019-07;110;2019-06;110;2019-06;110
"adidas originals track pants womens";LOW;41;210;1.04;100;2020-04;210;2020-03;210;2020-02;170;2020-01;210;2019-12;320;2019-11;260;2019-10;260;2019-09;210;2019-08;210;2019-07;210;2019-06;90;2019-06;90
"adidas cotton joggers";LOW;49;210;0.99;100;2020-04;210;2020-03;110;2020-02;170;2020-01;210;2019-12;390;2019-11;320;2019-10;260;2019-09;210;2019-08;260;2019-07;170;2019-06;210;2019-06;210
"adidas red tracksuit pants";LOW;44;110;0.81;100;2020-04;70;2020-03;50;2020-02;110;2020-01;90;2019-12;210;2019-11;90;2019-10;140;2019-09;90;2019-08;170;2019-07;90;2019-06;140;2019-05;90;2019-04;110;2019-03;90;2019-02;110;2019-01;140
"red adidas tracksuit pants";LOW;44;110;0.81;100;2020-04;70;2020-03;50;2020-02;110;2020-01;90;2019-12;210;2019-11;90;2019-10;140;2019-09;90;2019-08;170;2019-07;90;2019-06;140;2019-05;90;2019-04;110;2019-03;90;2019-02;110;2019-01;140
"adidas track pants amazon";LOW;44;110;0.72;100;2020-04;90;2020-03;70;2020-02;140;2020-01;110;2019-12;140;2019-11;140;2019-10;210;2019-09;110;2019-08;110;2019-07;90;2019-06;90;2019-05;90;2019-04;90;2019-03;90;2019-02;90;2019-01;170
"adidas tracksuit price";LOW;49;110;1.15;99.8;2020-04;90;2020-03;110;2020-02;90;2020-01;90;2019-12;170;2019-11;110;2019-10;110;2019-09;90;2019-08;110;2019-07;90;2019-06;70;2019-05;90;2019-04;70;2019-03;90;2019-02;70;2019-01;50
"black and red adidas joggers";LOW;41;110;0.56;100;2020-04;70;2020-03;70;2020-02;90;2020-01;70;2019-12;140;2019-11;170;2019-10;140;2019-09;110;2019-08;90;2019-07;90;2019-06;90;2019-06;90
"adidas trefoil joggers";LOW;49;110;1.04;100;2020-04;70;2020-03;50;2020-02;110;2020-01;140;2019-12;170;2019-11;140;2019-10;70;2019-09;70;2019-08;170;2019-07;110;2019-06;40;2019-06;40
"adidas navy track pants";LOW;44;110;0.8;100;2020-04;140;2020-03;90;2020-02;90;2020-01;110;2019-12;140;2019-11;90;2019-10;110;2019-09;140;2019-08;140;2019-07;90;2019-06;110;2019-06;110
"adidas climacool track pants";LOW;44;110;1.07;100;2020-04;140;2020-03;110;2020-02;110;2020-01;90;2019-12;140;2019-11;140;2019-10;110;2019-09;110;2019-08;110;2019-07;110;2019-06;70;2019-06;70
"mens black adidas track pants";LOW;41;110;0.62;100;2020-04;70;2020-03;110;2020-02;110;2020-01;90;2019-12;110;2019-11;140;2019-10;110;2019-09;90;2019-08;170;2019-07;140;2019-06;140;2019-06;140
"grey skinny joggers";LOW;49;110;0.76;100;2020-04;140;2020-03;90;2020-02;70;2020-01;90;2019-12;140;2019-11;110;2019-10;110;2019-09;140;2019-08;110;2019-07;110;2019-06;90;2019-06;90
"white adidas sweats";LOW;49;110;0.71;100;2020-04;90;2020-03;70;2020-02;90;2020-01;170;2019-12;170;2019-11;170;2019-10;110;2019-09;110;2019-08;140;2019-07;110;2019-06;110;2019-06;110
"nike air max joggers";LOW;44;110;0.64;100;2020-04;140;2020-03;140;2020-02;110;2020-01;70;2019-12;140;2019-11;110;2019-10;110;2019-09;90;2019-08;140;2019-07;90;2019-06;90;2019-06;90
"adidas sweat joggers";LOW;49;110;1.09;100;2020-04;70;2020-03;70;2020-02;110;2020-01;90;2019-12;210;2019-11;210;2019-10;140;2019-09;170;2019-08;90;2019-07;70;2019-06;40;2019-06;40
"slim fit tracksuit";LOW;49;110;0.77;100;2020-04;140;2020-03;110;2020-02;110;2020-01;210;2019-12;170;2019-11;110;2019-10;140;2019-09;110;2019-08;140;2019-07;70;2019-06;50;2019-06;50
"adidas tight joggers";LOW;49;110;0.91;100;2020-04;90;2020-03;90;2020-02;90;2020-01;110;2019-12;210;2019-11;140;2019-10;110;2019-09;50;2019-08;70;2019-07;70;2019-06;90;2019-06;90
"mens tracksuit bottoms";LOW;49;110;1.34;98.3;2020-04;140;2020-03;140;2020-02;210;2020-01;210;2019-12;210;2019-11;110;2019-10;110;2019-09;70;2019-08;50;2019-07;30;2019-06;40;2019-06;40
"all white adidas pants";LOW;44;110;0.93;100;2020-04;90;2020-03;90;2020-02;90;2020-01;110;2019-12;170;2019-11;140;2019-10;110;2019-09;70;2019-08;90;2019-07;140;2019-06;140;2019-06;140
"adidas tracksuit bottoms";LOW;49;110;1.06;100;2020-04;170;2020-03;90;2020-02;90;2020-01;140;2019-12;140;2019-11;170;2019-10;110;2019-09;90;2019-08;110;2019-07;140;2019-06;110;2019-06;110
"adidas tracksuit shorts";LOW;49;110;0.75;100;2020-04;140;2020-03;140;2020-02;70;2020-01;50;2019-12;30;2019-11;30;2019-10;70;2019-09;70;2019-08;140;2019-07;140;2019-06;210;2019-06;210
"mens slim fit tracksuit";LOW;44;110;0.97;100;2020-04;90;2020-03;140;2020-02;90;2020-01;110;2019-12;210;2019-11;210;2019-10;170;2019-09;140;2019-08;140;2019-07;50;2019-06;90;2019-06;90
"adidas fitted joggers";LOW;49;110;1;100;2020-04;90;2020-03;110;2020-02;140;2020-01;140;2019-12;210;2019-11;140;2019-10;140;2019-09;110;2019-08;90;2019-07;90;2019-06;90;2019-06;90
"adidas originals track pants mens";LOW;41;110;1.79;100;2020-04;90;2020-03;90;2020-02;110;2020-01;140;2019-12;170;2019-11;170;2019-10;110;2019-09;140;2019-08;140;2019-07;110;2019-06;70;2019-06;70
"adidas track joggers";LOW;49;110;1.02;100;2020-04;70;2020-03;90;2020-02;110;2020-01;90;2019-12;170;2019-11;140;2019-10;140;2019-09;70;2019-08;140;2019-07;140;2019-06;70;2019-06;70
"adidas skinny fit joggers";LOW;44;110;1.23;100;2020-04;110;2020-03;140;2020-02;140;2020-01;140;2019-12;210;2019-11;210;2019-10;140;2019-09;70;2019-08;110;2019-07;90;2019-06;70;2019-06;70
"adidas tracksuit pants womens";LOW;44;50;2.31;100;2020-04;50;2020-03;30;2020-02;20;2020-01;40;2019-12;70;2019-11;70;2019-10;70;2019-09;50;2019-08;30;2019-07;50;2019-06;40;2019-05;50;2019-04;50;2019-03;50;2019-02;40
"womens adidas tracksuit pants";LOW;44;50;0.46;100;2020-02;20;2020-01;40;2019-12;70;2019-11;70;2019-10;70;2019-09;50;2019-08;30;2019-07;50;2019-06;40;2019-05;50;2019-04;50;2019-03;50;2019-02;40;2019-01;70
"skinny tracksuit";LOW;56;50;0.62;100;2020-04;50;2020-03;50;2020-02;40;2020-01;50;2019-12;70;2019-11;70;2019-10;70;2019-09;50;2019-08;40;2019-07;40;2019-06;20;2019-06;20
"tight tracksuit";LOW;56;50;0.24;100;2020-04;90;2020-03;90;2020-02;70;2020-01;50;2019-12;70;2019-11;50;2019-10;70;2019-09;70;2019-08;50;2019-07;50;2019-06;30;2019-06;30
"black and red adidas sweatpants";LOW;41;50;0.3;100;2020-04;70;2020-03;40;2020-02;40;2020-01;40;2019-12;70;2019-11;50;2019-10;70;2019-09;40;2019-08;70;2019-07;20;2019-06;70;2019-06;70
"gym track pants";LOW;49;50;0.56;100;2020-04;20;2020-03;40;2020-02;50;2020-01;70;2019-12;30;2019-11;70;2019-10;70;2019-09;50;2019-08;50;2019-07;40;2019-06;40;2019-06;40
"black adidas skinny joggers";LOW;44;50;0.38;100;2020-04;50;2020-03;50;2020-02;20;2020-01;20;2019-12;50;2019-11;70;2019-10;70;2019-09;50;2019-08;70;2019-07;50;2019-06;20;2019-06;20
"adidas cropped track pants";LOW;44;50;0.46;100;2020-04;70;2020-03;30;2020-02;50;2020-01;50;2019-12;30;2019-11;50;2019-10;40;2019-09;50;2019-08;110;2019-07;70;2019-06;90;2019-06;90
"adidas track pants skinny womens";LOW;39;50;1.29;94.4;2020-04;40;2020-03;20;2020-02;30;2020-01;50;2019-12;50;2019-11;70;2019-10;40;2019-09;50;2019-08;70;2019-07;40;2019-06;30;2019-06;30
"mens white adidas track pants";LOW;41;50;0.99;100;2020-04;20;2020-03;50;2020-02;70;2020-01;40;2019-12;50;2019-11;40;2019-10;90;2019-09;50;2019-08;20;2019-07;50;2019-06;30;2019-06;30
"adidas trackies";LOW;56;50;1.52;100;2020-04;70;2020-03;50;2020-02;50;2020-01;70;2019-12;70;2019-11;70;2019-10;50;2019-09;70;2019-08;70;2019-07;40;2019-06;20;2019-06;20
"red adidas jogging pants";LOW;44;50;0.69;100;2020-04;30;2020-03;50;2020-02;50;2020-01;40;2019-12;90;2019-11;70;2019-10;50;2019-09;40;2019-08;40;2019-07;40;2019-06;50;2019-06;50
